date,state,pincode,total_updates,surge_multiplier,ASI,district
2025-01-03,westbengal,734301,701.0,25.33510496943928,701.0,"darjeeling, kalimpong"
2025-01-07,chandigarh,160101,5977.0,25.332234518483634,5977.0,chandigarh
2025-01-07,westbengal,722134,1239.0,25.33211009174312,1239.0,"bankura, jhargram"
2025-01-03,tamilnadu,636109,957.0,25.329113924050635,957.0,salem
2025-01-03,jharkhand,822101,1675.0,25.326930935839805,1675.0,palamu
2025-01-06,chhatisgarh,497778,2030.0,25.326295585412666,2030.0,"koriya, manendragarhchirmiribharatpur"
2025-01-06,westbengal,743329,5206.0,25.3196843055596,5206.0,"northtwentyfourparganas, southtwentyfourparganas"
2025-01-03,andhrapradesh,515531,320.0,25.31490015360983,320.0,"ananthapuram, srisathyasai"
2025-01-03,rajasthan,335051,2271.0,25.310381679389316,2271.0,ganganagar
2025-01-03,maharashtra,401403,1650.0,25.304182509505704,1650.0,"palghar, thane, mumbaicity"
2025-01-06,chhatisgarh,496551,2162.0,25.301103117505995,2162.0,"raigarh, sarangarhbilaigarh, raigad"
2025-01-03,tamilnadu,632512,404.0,25.296500920810313,404.0,"tiruvannamalai, vellore, ranipet"
2025-01-07,gujarat,382170,575.0,25.29325513196481,575.0,"ahmedabad, mahesana"
2025-01-03,jharkhand,826004,2339.0,25.290181180596143,2339.0,dhanbad
2025-01-04,andhrapradesh,533445,681.0,25.289661319073083,681.0,"eastgodavari, kakinada"
2025-01-07,odisha,754205,500.0,25.289575289575293,500.0,"cuttack, jajpur"
2025-01-05,puducherry,605110,1010.0,25.288315629742034,1010.0,puducherry
2025-01-03,assam,786174,558.0,25.272465851905103,558.0,tinsukia
2025-01-07,madhyapradesh,470235,1873.0,25.246840775063184,1873.0,sagar
2025-01-03,andhrapradesh,531113,941.0,25.233085808580856,941.0,"anakapalli, visakhapatnam"
2025-03-01,meghalaya,794002,782.0,25.231747527084313,782.0,"northgarohills, westgarohills, eastgarohills"
2025-01-03,tamilnadu,627953,685.0,25.226628895184138,685.0,"tenkasi, tirunelveli"
2025-01-03,andhrapradesh,531036,1249.0,25.22143596824301,1249.0,"anakapalli, visakhapatnam"
2025-01-03,assam,785690,593.0,25.21899841017488,593.0,"charaideo, sibsagar"
2025-01-06,telangana,503111,1157.0,25.210477515067222,1157.0,"kamareddy, nizamabad"
2025-01-03,jharkhand,825301,4577.0,25.207010496306857,4577.0,hazaribagh
2025-01-07,telangana,500058,625.0,25.205448181403135,625.0,"hyderabad, rangareddy, kvrangareddy"
2025-03-01,telangana,507116,277.0,25.197191697191695,277.0,"bhadradrikothagudem, khammam"
2025-01-07,westbengal,743368,4021.0,25.19703339414611,4021.0,southtwentyfourparganas
2025-01-03,uttarpradesh,205142,866.0,25.19568277803848,866.0,"firozabad, mainpuri"
2025-01-06,chhatisgarh,494230,676.0,25.188451033944595,676.0,"kanker, kondagaon, dhamtari, bastar, gariyaband"
2025-01-07,karnataka,562110,1672.0,25.183431952662723,9.554285714285715,"bengalururural, bengaluruurban"
2025-01-07,rajasthan,312403,514.0,25.169566976932416,514.0,"chittorgarh, pratapgarh"
2025-03-01,uttarpradesh,205304,368.0,25.159183673469386,368.0,mainpuri
2025-01-06,madhyapradesh,485775,2394.0,25.152380952380952,2394.0,"satna, maihar"
2025-01-03,jharkhand,829127,628.0,25.15193897012079,628.0,bokaro
2025-01-03,telangana,502300,310.0,25.147721582373563,310.0,"medak, sangareddy"
2025-01-07,telangana,502336,518.0,25.145631067961162,518.0,"medak, siddipet"
2025-01-03,rajasthan,322215,610.0,25.14503816793893,610.0,"karauli, sawaimadhopur"
2025-01-03,bihar,805131,2846.0,25.143168340796322,2846.0,gaya
2025-01-06,madhyapradesh,473443,4406.0,25.1390812445138,8.129151291512915,"ashoknagar, guna"
2025-01-03,jharkhand,825407,1414.0,25.123462414578587,1414.0,koderma
2025-01-06,andhrapradesh,535521,1080.0,25.11627906976744,1080.0,"parvathipurammanyam, vizianagaram"
2025-01-04,delhi,110037,4401.0,25.105719365831973,21.679802955665025,"southwestdelhi, newdelhi"
2025-01-03,andhrapradesh,515286,389.0,25.10479233226837,389.0,"ananthapuram, srisathyasai"
2025-01-03,tamilnadu,636118,254.0,25.1046511627907,254.0,"namakkal, salem"
2025-01-07,chhatisgarh,497111,4632.0,25.100175746924428,4632.0,surguja
2025-01-04,delhi,110030,2850.0,25.097125097125097,2850.0,"southdelhi, southwestdelhi"
2025-01-07,madhyapradesh,457993,1959.0,25.091055860510174,1959.0,"alirajpur, jhabua"
2025-01-03,madhyapradesh,454773,687.0,25.084805653710248,687.0,"dhar, indore"
2025-01-03,uttarpradesh,227816,1611.0,25.084462865464317,1611.0,"amethi, sultanpur"
2025-01-03,tamilnadu,606206,973.0,25.074509803921572,973.0,"kallakurichi, viluppuram, cuddalore"
2025-01-03,maharashtra,414502,4443.0,25.063933809702895,4443.0,ahmednagar
2025-01-06,chhatisgarh,493996,1490.0,25.05254308532997,1490.0,"gariyaband, raipur"
2025-01-07,delhi,110053,7234.0,25.05031132421004,4.495960223741454,"eastdelhi, northeastdelhi, shahdara"
2025-01-03,chhatisgarh,491666,1955.0,25.047911283376397,1955.0,"rajnandgaon, mohlamanpurambagarhchowki"
2025-01-03,telangana,500056,784.0,25.025250119104335,784.0,"hyderabad, medchalmalkajgiri"
2025-01-03,tamilnadu,628152,362.0,25.012562814070353,362.0,thoothukkudi
2025-01-03,jharkhand,833104,4022.0,25.00660604647548,4022.0,"westsinghbhum, eastsinghbhum"
2025-01-05,gujarat,361001,3516.0,25.00567035079289,16.054794520547944,jamnagar
2025-01-03,bihar,813209,4742.0,25.002961357890936,4742.0,bhagalpur
2025-01-03,uttarpradesh,271203,762.0,25.001426533523535,762.0,balrampur
2025-01-04,andhrapradesh,532440,1165.0,25.0,1165.0,"parvathipurammanyam, srikakulam, vizianagaram"
2025-01-03,bihar,843102,803.0,24.989261450799912,803.0,"muzaffarpur, vaishali"
2025-01-04,andhrapradesh,522403,1349.0,24.984834250436183,1349.0,"guntur, palnadu"
2025-01-03,westbengal,735223,501.0,24.977948226270374,501.0,"jalpaiguri, kalimpong, darjeeling, coochbehar"
2025-01-06,punjab,140401,3087.0,24.970090293453726,3087.0,"fatehgarhsahib, patiala, sasnagarmohali"
2025-01-07,westbengal,721152,937.0,24.96371152962793,937.0,"purbamedinipur, paschimmedinipur"
2025-01-03,uttarakhand,248199,763.0,24.963015647226175,763.0,dehradun
2025-01-07,chhatisgarh,491227,5112.0,24.952408844633183,5112.0,"balod, durg"
2025-01-03,jharkhand,814112,2170.0,24.94620486366986,2170.0,deoghar
2025-03-01,telangana,509128,729.0,24.945708277575992,729.0,"jogulambagadwal, mahabubnagar"
2025-01-03,odisha,764027,2265.0,24.929245283018865,2265.0,"koraput, rayagada"
2025-01-03,jharkhand,834009,1612.0,24.927835051546396,1612.0,"ranchi, lohardaga"
2025-01-03,tamilnadu,603202,1423.0,24.926326635754766,1423.0,"chengalpattu, kancheepuram"
2025-01-06,telangana,500002,1572.0,24.926178725191644,1572.0,hyderabad
2025-01-03,delhi,110064,1408.0,24.92494929006085,1408.0,"southwestdelhi, westdelhi"
2025-01-03,mizoram,796009,1333.0,24.923652228108445,1333.0,aizawl
2025-01-03,jharkhand,822114,9757.0,24.92097118302834,9757.0,garhwa
2025-01-03,karnataka,577530,1262.0,24.920506329113923,1262.0,davanagere
2025-01-03,bihar,802214,1277.0,24.918651799290423,1277.0,rohtas
2025-01-03,uttarpradesh,209652,420.0,24.915254237288135,420.0,farrukhabad
2025-01-03,bihar,802201,1976.0,24.895010918864436,1976.0,bhojpur
2025-01-03,uttarpradesh,271206,2446.0,24.894829691952776,2446.0,balrampur
2025-01-03,andhrapradesh,521230,1278.0,24.890931754440636,1278.0,"krishna, ntr"
2025-01-06,andhrapradesh,532440,1159.0,24.871244635193133,1159.0,"parvathipurammanyam, srikakulam, vizianagaram"
2025-01-03,andhrapradesh,517526,332.0,24.864479315263907,332.0,"chittoor, tirupati"
2025-01-07,rajasthan,306504,2070.0,24.84414069011502,2070.0,pali
2025-01-03,maharashtra,441101,1985.0,24.83390854184642,1985.0,nagpur
2025-01-03,jammuandkashmir,182125,1664.0,24.826319816373374,1664.0,"udhampur, reasi"
2025-01-03,bihar,845434,1165.0,24.823409223584353,1165.0,eastchamparan
2025-01-03,tamilnadu,601201,2460.0,24.816753926701573,2460.0,tiruvallur
2025-01-04,andhrapradesh,518222,2491.0,24.81484532993783,2491.0,"kurnool, nandyal"
2025-01-03,assam,784114,569.0,24.807012195121953,569.0,"darrang, udalguri, sonitpur"
2025-01-03,bihar,824236,2850.0,24.806876292024807,2850.0,gaya
2025-01-03,rajasthan,301027,1674.0,24.80258764607679,1674.0,alwar
2025-01-03,uttarpradesh,271215,1261.0,24.800831024930748,1261.0,"balrampur, gonda"
2025-01-03,jharkhand,814146,2152.0,24.800508663169605,2152.0,"deoghar, dumka"
2025-01-03,mizoram,796008,806.0,24.8,806.0,aizawl
2025-01-03,tamilnadu,606753,1407.0,24.792951541850222,1407.0,tiruvannamalai
2025-01-07,odisha,752065,552.0,24.78616120721384,552.0,"khordha, nayagarh"
2025-01-03,punjab,151302,1528.0,24.779596048945894,1528.0,"bathinda, mansa"
2025-01-03,uttarpradesh,212214,2859.0,24.77632733655112,2859.0,"kaushambi, prayagraj"
2025-01-03,uttarpradesh,272271,2905.0,24.776119402985074,2905.0,"santkabirnagar, basti"
2025-01-04,assam,781328,185.0,24.772727272727273,185.0,"baksa, barpeta, bajali"
2025-01-03,chhatisgarh,496445,2208.0,24.770599613152804,2208.0,"raigarh, sarangarhbilaigarh, gariyaband, raigad"
2025-01-03,rajasthan,342606,2260.0,24.765289500962535,2260.0,jodhpur
2025-01-03,telangana,502336,510.0,24.757281553398055,510.0,"medak, siddipet"
